x,y,height,is_low_point,basin_number
15,59,9,0
16,59,9,0
17,59,7,0,151
18,59,9,0
19,59,9,0
20,59,7,0,140
21,59,9,0
22,59,8,0,140
23,59,9,0
24,59,9,0
25,59,2,1,145
26,59,3,0,145
27,59,4,0,145
28,59,5,0,145
29,59,9,0
30,59,9,0
31,59,5,0,152
32,59,4,0,152
33,59,3,0,152
34,59,2,0,152
35,59,6,0,152
36,59,5,0,152
37,59,6,0,152
38,59,7,0,152
39,59,9,0
40,59,1,0,150
41,59,3,0,150
42,59,9,0
43,59,9,0
44,59,8,0,139
45,59,6,0,139
46,59,7,0,139
47,59,5,0,139
48,59,6,0,139
49,59,5,0,139
50,59,6,0,139
51,59,9,0
52,59,9,0
53,59,9,0
54,59,8,0,142
55,59,7,0,142
56,59,5,0,142
57,59,6,0,142
58,59,8,0,142
59,59,9,0
60,59,9,0
61,59,4,0,143
62,59,2,0,143
63,59,3,0,143
64,59,2,0,143
65,59,3,0,143
66,59,4,0,143
67,59,5,0,143
68,59,8,0,143
69,59,9,0
70,59,6,0,144
71,59,5,0,144
72,59,4,0,144
73,59,3,0,144
74,59,2,0,144
75,59,1,0,144
76,59,2,0,144
77,59,7,0,144
78,59,7,0,144
79,59,8,0,144
80,59,9,0
81,59,9,0
82,59,6,0,133
83,59,7,0,133
84,59,9,0
85,59,4,0,146
86,59,3,0,146
87,59,0,1,146
88,59,9,0
89,59,8,0,153
90,59,9,0
91,59,8,0,134
92,59,9,0
93,59,8,0,134
94,59,9,0
95,59,9,0
96,59,9,0
97,59,8,0,141
98,59,9,0
99,59,6,0,141
0,60,4,1,147
1,60,9,0
2,60,8,0,148
3,60,9,0
4,60,1,1,148
5,60,4,0,148
6,60,9,0
7,60,6,0,148
8,60,7,0,148
9,60,8,0,148
10,60,9,0
11,60,3,0,149
12,60,2,0,149
13,60,1,1,149
14,60,9,0
15,60,6,0,151
16,60,5,0,151
17,60,6,0,151
18,60,9,0
19,60,9,0
20,60,8,0,140
21,60,9,0
22,60,9,0
23,60,5,0,145
24,60,4,0,145
25,60,3,0,145
26,60,4,0,145
27,60,5,0,145
28,60,9,0
29,60,8,0,152
30,60,7,0,152
31,60,8,0,152
32,60,3,0,152
33,60,2,0,152
34,60,1,0,152
35,60,3,0,152
36,60,4,0,152
37,60,5,0,152
38,60,9,0
39,60,1,0,150
40,60,0,1,150
41,60,9,0
42,60,8,0,155
43,60,9,0
44,60,9,0
45,60,7,0,139
46,60,7,0,139
47,60,6,0,139
48,60,7,0,139
49,60,6,0,139
50,60,7,0,139
51,60,8,0,139
52,60,9,0
53,60,9,0
54,60,9,0
55,60,9,0
56,60,6,0,142
57,60,7,0,142
58,60,9,0
59,60,9,0
60,60,6,0,143
61,60,5,0,143
62,60,6,0,143
63,60,4,0,143
64,60,5,0,143
65,60,4,0,143
66,60,5,0,143
67,60,6,0,143
68,60,7,0,143
69,60,9,0
70,60,7,0,144
71,60,9,0
72,60,8,0,144
73,60,7,0,144
74,60,5,0,144
75,60,2,0,144
76,60,3,0,144
77,60,4,0,144
78,60,5,0,144
79,60,6,0,144
80,60,7,0,144
81,60,8,0,144
82,60,9,0
83,60,9,0
84,60,6,0,146
85,60,5,0,146
86,60,4,0,146
87,60,9,0
88,60,9,0
89,60,7,0,153
90,60,6,0,153
91,60,9,0
92,60,6,0,153
93,60,9,0
94,60,9,0
95,60,8,0,158
96,60,7,0,158
97,60,9,0
98,60,8,0,141
99,60,7,0,141
0,61,5,0,147
1,61,7,0,147
2,61,9,0
3,61,8,0,162
4,61,9,0
5,61,9,0
6,61,8,0,162
7,61,9,0
8,61,8,0,148
9,61,9,0
10,61,9,0
11,61,9,0
12,61,3,0,149
13,61,2,0,149
14,61,9,0
15,61,5,0,151
16,61,4,1,151
17,61,7,0,151
18,61,8,0,151
19,61,9,0
20,61,9,0
21,61,8,0,145
22,61,7,0,145
23,61,6,0,145
24,61,5,0,145
25,61,4,0,145
26,61,5,0,145
27,61,9,0
28,61,8,0,152
29,61,7,0,152
30,61,6,0,152
31,61,7,0,152
32,61,2,0,152
33,61,1,0,152
34,61,0,1,152
35,61,6,0,152
36,61,5,0,152
37,61,7,0,152
38,61,8,0,152
39,61,9,0
40,61,9,0
41,61,8,0,155
42,61,7,0,155
43,61,7,0,155
44,61,9,0
45,61,9,0
46,61,8,0,139
47,61,7,0,139
48,61,8,0,139
49,61,9,0
50,61,8,0,139
51,61,9,0
52,61,9,0
53,61,9,0
54,61,9,0
55,61,8,0,142
56,61,7,0,142
57,61,8,0,142
58,61,9,0
59,61,8,0,143
60,61,7,0,143
61,61,6,0,143
62,61,7,0,143
63,61,8,0,143
64,61,6,0,143
65,61,5,0,143
66,61,6,0,143
67,61,7,0,143
68,61,9,0
69,61,9,0
70,61,8,0,144
71,61,7,0,144
72,61,6,0,144
73,61,5,0,144
74,61,4,0,144
75,61,3,0,144
76,61,4,0,144
77,61,5,0,144
78,61,7,0,144
79,61,7,0,144
80,61,8,0,144
81,61,9,0
82,61,9,0
83,61,9,0
84,61,9,0
85,61,6,0,146
86,61,9,0
87,61,8,0,153
88,61,7,0,153
89,61,6,0,153
90,61,5,0,153
91,61,4,0,153
92,61,5,0,153
93,61,6,0,153
94,61,8,0,153
95,61,9,0
96,61,6,0,158
97,61,5,0,158
98,61,9,0
99,61,8,0,141
0,62,7,0,147
1,62,9,0
2,62,8,0,162
3,62,7,0,162
4,62,6,0,162
5,62,8,0,162
6,62,7,0,162
7,62,8,0,162
8,62,9,0
9,62,9,0
10,62,9,0
11,62,8,0,160
12,62,9,0
13,62,9,0
14,62,8,0,160
15,62,9,0
16,62,5,0,151
17,62,9,0
18,62,9,0
19,62,8,0,154
20,62,6,0,154
21,62,9,0
22,62,8,0,145
23,62,7,0,145
24,62,8,0,145
25,62,9,0
26,62,9,0
27,62,8,0,152
28,62,7,0,152
29,62,6,0,152
30,62,5,0,152
31,62,4,0,152
32,62,3,0,152
33,62,2,0,152
34,62,1,0,152
35,62,2,0,152
36,62,4,0,152
37,62,6,0,152
38,62,8,0,152
39,62,9,0
40,62,8,0,155
41,62,7,0,155
42,62,6,0,155
43,62,5,0,155
44,62,6,0,155
45,62,7,0,155
46,62,9,0
47,62,8,0,139
48,62,9,0
49,62,8,0,161
50,62,9,0
51,62,8,0,161
52,62,9,0
53,62,8,0,161
54,62,9,0
55,62,9,0
56,62,8,0,142
57,62,9,0
58,62,3,0,159
59,62,9,0
60,62,8,0,143
61,62,9,0
62,62,8,0,143
63,62,9,0
64,62,8,0,143
65,62,7,0,143
66,62,8,0,143
67,62,9,0
68,62,5,0,156
69,62,2,0,156
70,62,9,0
71,62,8,0,144
72,62,9,0
73,62,8,0,144
74,62,7,0,144
75,62,4,0,144
76,62,5,0,144
77,62,6,0,144
78,62,8,0,144
79,62,9,0
80,62,9,0
81,62,9,0
82,62,9,0
83,62,8,0,165
84,62,8,0,165
85,62,9,0
86,62,9,0
87,62,9,0
88,62,8,0,153
89,62,5,0,153
90,62,4,0,153
91,62,3,1,153
92,62,5,0,153
93,62,6,0,153
94,62,7,0,153
95,62,8,0,153
96,62,9,0
97,62,3,0,158
98,62,4,0,158
99,62,9,0
0,63,9,0
1,63,8,0,162
2,63,7,0,162
3,63,6,0,162
4,63,5,0,162
5,63,7,0,162
6,63,6,0,162
7,63,7,0,162
8,63,8,0,162
9,63,9,0
10,63,9,0
11,63,7,0,160
12,63,6,0,160
13,63,5,0,160
14,63,7,0,160
15,63,8,0,160
16,63,9,0
17,63,9,0
18,63,8,0,154
19,63,7,0,154
20,63,4,0,154
21,63,2,1,154
22,63,9,0
23,63,8,0,145
24,63,9,0
25,63,9,0
26,63,9,0
27,63,9,0
28,63,9,0
29,63,8,0,152
30,63,7,0,152
31,63,8,0,152
32,63,4,0,152
33,63,3,0,152
34,63,2,0,152
35,63,3,0,152
36,63,4,0,152
37,63,5,0,152
38,63,7,0,152
39,63,8,0,152
40,63,9,0
41,63,8,0,155
42,63,7,0,155
43,63,4,1,155
44,63,9,0
45,63,8,0,155
46,63,9,0
47,63,9,0
48,63,8,0,161
49,63,7,0,161
50,63,6,0,161
51,63,7,0,161
52,63,9,0
53,63,7,0,161
54,63,8,0,161
55,63,9,0
56,63,9,0
57,63,3,0,159
58,63,2,0,159
59,63,3,0,159
60,63,9,0
61,63,8,0,159
62,63,9,0
63,63,9,0
64,63,9,0
65,63,8,0,143
66,63,9,0
67,63,5,0,156
68,63,4,0,156
69,63,1,0,156
70,63,0,1,156
71,63,9,0
72,63,8,0,144
73,63,7,0,144
74,63,6,0,144
75,63,5,0,144
76,63,6,0,144
77,63,7,0,144
78,63,9,0
79,63,1,0,157
80,63,0,1,157
81,63,9,0
82,63,8,0,165
83,63,6,0,165
84,63,7,0,165
85,63,8,0,165
86,63,9,0
87,63,9,0
88,63,7,0,153
89,63,6,0,153
90,63,5,0,153
91,63,4,0,153
92,63,5,0,153
93,63,9,0
94,63,8,0,153
95,63,9,0
96,63,1,1,158
97,63,2,0,158
98,63,3,0,158
99,63,9,0
0,64,8,0,162
1,64,7,0,162
2,64,6,0,162
3,64,5,0,162
4,64,4,0,162
5,64,3,0,162
6,64,5,0,162
7,64,7,0,162
8,64,9,0
9,64,8,0,160
10,64,7,0,160
11,64,6,0,160
12,64,5,0,160
13,64,4,0,160
14,64,5,0,160
15,64,6,0,160
16,64,9,0
17,64,8,0,154
18,64,7,0,154
19,64,6,0,154
20,64,5,0,154
21,64,9,0
22,64,9,0
23,64,9,0
24,64,9,0
25,64,9,0
26,64,8,0,164
27,64,7,0,164
28,64,6,0,164
29,64,9,0
30,64,8,0,152
31,64,9,0
32,64,5,0,152
33,64,4,0,152
34,64,3,0,152
35,64,4,0,152
36,64,5,0,152
37,64,6,0,152
38,64,9,0
39,64,9,0
40,64,9,0
41,64,9,0
42,64,8,0,155
43,64,9,0
44,64,8,0,170
45,64,9,0
46,64,9,0
47,64,8,0,161
48,64,7,0,161
49,64,6,0,161
50,64,5,0,161
51,64,4,0,161
52,64,5,0,161
53,64,6,0,161
54,64,7,0,161
55,64,9,0
56,64,9,0
57,64,0,1,159
58,64,1,0,159
59,64,4,0,159
60,64,5,0,159
61,64,7,0,159
62,64,8,0,159
63,64,9,0
64,64,9,0
65,64,9,0
66,64,5,0,156
67,64,4,0,156
68,64,3,0,156
69,64,2,0,156
70,64,1,0,156
71,64,2,0,156
72,64,9,0
73,64,8,0,144
74,64,9,0
75,64,6,0,144
76,64,7,0,144
77,64,8,0,144
78,64,9,0
79,64,9,0
80,64,9,0
81,64,8,0,165
82,64,7,0,165
83,64,5,0,165
84,64,6,0,165
85,64,7,0,165
86,64,8,0,165
87,64,8,0,165
88,64,9,0
89,64,7,0,153
90,64,6,0,153
91,64,6,0,153
92,64,8,0,153
93,64,9,0
94,64,9,0
95,64,4,0,158
96,64,3,0,158
97,64,4,0,158
98,64,9,0
99,64,8,0,169
0,65,9,0
1,65,8,0,162
2,65,8,0,162
3,65,4,0,162
4,65,3,0,162
5,65,2,0,162
6,65,4,0,162
7,65,5,0,162
8,65,6,0,162
9,65,9,0
10,65,6,0,160
11,65,5,0,160
12,65,3,0,160
13,65,2,1,160
14,65,4,0,160
15,65,7,0,160
16,65,8,0,160
17,65,9,0
18,65,8,0,154
19,65,9,0
20,65,9,0
21,65,8,0,174
22,65,9,0
23,65,9,0
24,65,9,0
25,65,8,0,164
26,65,6,0,164
27,65,5,0,164
28,65,5,0,164
29,65,9,0
30,65,8,0,152
31,65,7,0,152
32,65,6,0,152
33,65,6,0,152
34,65,5,0,152
35,65,5,0,152
36,65,6,0,152
37,65,7,0,152
38,65,8,0,152
39,65,9,0
40,65,8,0,167
41,65,9,0
42,65,9,0
43,65,8,0,170
44,65,7,0,170
45,65,8,0,170
46,65,9,0
47,65,9,0
48,65,5,0,161
49,65,3,0,161
50,65,2,1,161
51,65,3,0,161
52,65,4,0,161
53,65,5,0,161
54,65,6,0,161
55,65,7,0,161
56,65,8,0,161
57,65,9,0
58,65,2,0,159
59,65,3,0,159
60,65,5,0,159
61,65,6,0,159
62,65,9,0
63,65,9,0
64,65,8,0,156
65,65,7,0,156
66,65,6,0,156
67,65,5,0,156
68,65,9,0
69,65,3,0,156
70,65,9,0
71,65,9,0
72,65,9,0
73,65,9,0
74,65,8,0,144
75,65,7,0,144
76,65,9,0
77,65,9,0
78,65,9,0
79,65,8,0,165
80,65,7,0,165
81,65,7,0,165
82,65,6,0,165
83,65,4,0,165
84,65,5,0,165
85,65,7,0,165
86,65,8,0,165
87,65,7,0,165
88,65,9,0
89,65,9,0
90,65,8,0,153
91,65,7,0,153
92,65,9,0
93,65,9,0
94,65,9,0
95,65,9,0
96,65,4,0,158
97,65,9,0
98,65,8,0,169
99,65,7,0,169
0,66,8,0,162
1,66,7,0,162
2,66,6,0,162
3,66,5,0,162
4,66,4,0,162
5,66,1,1,162
6,66,5,0,162
7,66,6,0,162
8,66,9,0
9,66,8,0,160
10,66,7,0,160
11,66,6,0,160
12,66,7,0,160
13,66,3,0,160
14,66,5,0,160
15,66,6,0,160
16,66,7,0,160
17,66,8,0,160
18,66,9,0
19,66,9,0
20,66,8,0,174
21,66,7,0,174
22,66,8,0,174
23,66,9,0
24,66,8,0,164
25,66,7,0,164
26,66,5,0,164
27,66,4,0,164
28,66,3,0,164
29,66,2,0,164
30,66,9,0
31,66,8,0,152
32,66,9,0
33,66,8,0,152
34,66,7,0,152
35,66,7,0,152
36,66,8,0,152
37,66,9,0
38,66,9,0
39,66,8,0,167
40,66,7,0,167
41,66,8,0,167
42,66,9,0
43,66,7,0,170
44,66,6,0,170
45,66,9,0
46,66,8,0,161
47,66,7,0,161
48,66,6,0,161
49,66,7,0,161
50,66,8,0,161
51,66,4,0,161
52,66,5,0,161
53,66,6,0,161
54,66,7,0,161
55,66,8,0,161
56,66,9,0
57,66,5,0,159
58,66,4,0,159
59,66,5,0,159
60,66,6,0,159
61,66,9,0
62,66,9,0
63,66,9,0
64,66,9,0
65,66,8,0,156
66,66,9,0
67,66,9,0
68,66,8,0,168
69,66,9,0
70,66,8,0,168
71,66,7,0,168
72,66,8,0,168
73,66,9,0
74,66,9,0
75,66,8,0,144
76,66,9,0
77,66,2,0,163
78,66,1,1,163
79,66,9,0
80,66,6,0,165
81,66,5,0,165
82,66,4,0,165
83,66,3,0,165
84,66,5,0,165
85,66,6,0,165
86,66,5,0,165
87,66,6,0,165
88,66,7,0,165
89,66,8,0,165
90,66,9,0
91,66,8,0,153
92,66,9,0
93,66,8,0,172
94,66,9,0
95,66,8,0,172
96,66,9,0
97,66,8,0,169
98,66,7,0,169
99,66,6,0,169
0,67,9,0
1,67,9,0
2,67,9,0
3,67,9,0
4,67,9,0
5,67,2,0,162
6,67,3,0,162
7,67,7,0,162
8,67,8,0,162
9,67,9,0
10,67,9,0
11,67,7,0,160
12,67,8,0,160
13,67,4,0,160
14,67,6,0,160
15,67,7,0,160
16,67,8,0,160
17,67,9,0
18,67,9,0
19,67,9,0
20,67,9,0
21,67,6,0,174
22,67,7,0,174
23,67,9,0
24,67,9,0
25,67,8,0,164
26,67,6,0,164
27,67,9,0
28,67,2,0,164
29,67,1,0,164
30,67,0,1,164
31,67,9,0
32,67,5,0,164
33,67,9,0
34,67,8,0,152
35,67,8,0,152
36,67,9,0
37,67,2,0,167
38,67,3,0,167
39,67,4,0,167
40,67,6,0,167
41,67,7,0,167
42,67,8,0,167
43,67,9,0
44,67,5,0,170
45,67,4,0,170
46,67,9,0
47,67,8,0,161
48,67,7,0,161
49,67,9,0
50,67,9,0
51,67,5,0,161
52,67,6,0,161
53,67,9,0
54,67,8,0,161
55,67,9,0
56,67,7,0,159
57,67,6,0,159
58,67,5,0,159
59,67,7,0,159
60,67,9,0
61,67,8,0,176
62,67,9,0
63,67,8,0,176
64,67,9,0
65,67,9,0
66,67,9,0
67,67,9,0
68,67,7,0,168
69,67,7,0,168
70,67,7,0,168
71,67,6,0,168
72,67,8,0,168
73,67,9,0
74,67,5,0,171
75,67,9,0
76,67,9,0
77,67,9,0
78,67,9,0
79,67,8,0,165
80,67,6,0,165
81,67,6,0,165
82,67,3,0,165
83,67,2,0,165
84,67,2,0,165
85,67,3,0,165
86,67,4,0,165
87,67,7,0,165
88,67,6,0,165
89,67,7,0,165
90,67,9,0
91,67,9,0
92,67,8,0,172
93,67,7,0,172
94,67,6,0,172
95,67,7,0,172
96,67,9,0
97,67,9,0
98,67,6,0,169
99,67,5,0,169
0,68,9,0
1,68,9,0
2,68,8,0,177
3,68,8,0,177
4,68,8,0,177
5,68,9,0
6,68,4,0,162
7,68,5,0,162
8,68,9,0
9,68,9,0
10,68,9,0
11,68,8,0,160
12,68,7,0,160
13,68,6,0,160
14,68,7,0,160
15,68,8,0,160
16,68,9,0
17,68,9,0
18,68,9,0
19,68,8,0,174
20,68,9,0
21,68,5,0,174
22,68,7,0,174
23,68,8,0,174
24,68,9,0
25,68,9,0
26,68,9,0
27,68,8,0,164
28,68,3,0,164
29,68,2,0,164
30,68,2,0,164
31,68,3,0,164
32,68,4,0,164
33,68,5,0,164
34,68,9,0
35,68,9,0
36,68,5,0,167
37,68,1,0,167
38,68,2,0,167
39,68,4,0,167
40,68,5,0,167
41,68,6,0,167
42,68,7,0,167
43,68,8,0,167
44,68,9,0
45,68,3,0,170
46,68,2,0,170
47,68,9,0
48,68,8,0,161
49,68,9,0
50,68,7,0,161
51,68,6,0,161
52,68,9,0
53,68,8,0,175
54,68,9,0
55,68,9,0
56,68,8,0,159
57,68,9,0
58,68,9,0
59,68,9,0
60,68,8,0,176
61,68,7,0,176
62,68,6,0,176
63,68,7,0,176
64,68,8,0,176
65,68,9,0
66,68,9,0
67,68,8,0,168
68,68,6,0,168
69,68,6,0,168
70,68,5,0,168
71,68,5,0,168
72,68,9,0
73,68,5,0,171
74,68,4,0,171
75,68,3,0,171
76,68,9,0
77,68,8,0,165
78,68,7,0,165
79,68,6,0,165
80,68,5,0,165
81,68,4,0,165
82,68,3,0,165
83,68,0,1,165
84,68,1,0,165
85,68,2,0,165
86,68,3,0,165
87,68,4,0,165
88,68,5,0,165
89,68,6,0,165
90,68,7,0,165
91,68,8,0,165
92,68,9,0
93,68,5,0,172
94,68,5,0,172
95,68,6,0,172
96,68,7,0,172
97,68,8,0,172
98,68,9,0
99,68,4,0,169
0,69,9,0
1,69,6,0,177
2,69,7,0,177
3,69,6,0,177
4,69,7,0,177
5,69,8,0,177
6,69,9,0
7,69,6,0,162
8,69,8,0,162
9,69,9,0
10,69,1,1,166
11,69,9,0
12,69,8,0,160
13,69,9,0
14,69,8,0,160
15,69,9,0
16,69,3,0,173
17,69,9,0
18,69,8,0,174
19,69,6,0,174
20,69,5,0,174
21,69,4,0,174
22,69,6,0,174
23,69,7,0,174
24,69,8,0,174
25,69,9,0
26,69,9,0
27,69,7,0,164
28,69,5,0,164
29,69,4,0,164
30,69,3,0,164
31,69,4,0,164
32,69,5,0,164
33,69,9,0
34,69,6,0,167
35,69,5,0,167
36,69,4,0,167
37,69,0,1,167
38,69,1,0,167
39,69,3,0,167
40,69,4,0,167
41,69,6,0,167
42,69,7,0,167
43,69,8,0,167
44,69,9,0
45,69,2,0,170
46,69,1,0,170
47,69,2,0,170
48,69,9,0
49,69,9,0
50,69,9,0
51,69,9,0
52,69,8,0,175
53,69,7,0,175
54,69,8,0,175
55,69,9,0
56,69,9,0
57,69,9,0
58,69,8,0,176
59,69,9,0
60,69,8,0,176
61,69,6,0,176
62,69,5,0,176
63,69,7,0,176
64,69,9,0
65,69,8,0,168
66,69,7,0,168
67,69,6,0,168
68,69,5,0,168
69,69,4,0,168
70,69,3,1,168
71,69,4,0,168
72,69,8,0,168
73,69,9,0
74,69,3,0,171
75,69,2,0,171
76,69,2,0,171
77,69,9,0
78,69,6,0,165
79,69,5,0,165
80,69,4,0,165
81,69,3,0,165
82,69,2,0,165
83,69,1,0,165
84,69,2,0,165
85,69,3,0,165
86,69,4,0,165
87,69,5,0,165
88,69,7,0,165
89,69,8,0,165
90,69,9,0
91,69,9,0
92,69,2,0,172
93,69,3,0,172
94,69,4,0,172
95,69,5,0,172
96,69,8,0,172
97,69,9,0
98,69,2,1,169
99,69,3,0,169
0,70,8,0,177
1,70,5,0,177
2,70,6,0,177
3,70,5,0,177
4,70,6,0,177
5,70,9,0
6,70,8,0,177
7,70,9,0
8,70,9,0
9,70,3,0,166
10,70,2,0,166
11,70,9,0
12,70,9,0
13,70,9,0
14,70,9,0
15,70,1,0,173
16,70,2,0,173
17,70,4,0,173
18,70,9,0
19,70,5,0,174
20,70,4,0,174
21,70,3,0,174
22,70,4,0,174
23,70,6,0,174
24,70,6,0,174
25,70,8,0,174
26,70,8,0,174
27,70,9,0
28,70,6,0,164
29,70,5,0,164
30,70,4,0,164
31,70,6,0,164
32,70,7,0,164
33,70,8,0,164
34,70,9,0
35,70,4,0,167
36,70,3,0,167
37,70,2,0,167
38,70,3,0,167
39,70,4,0,167
40,70,5,0,167
41,70,9,0
42,70,8,0,167
43,70,9,0
44,70,9,0
45,70,1,0,170
46,70,0,1,170
47,70,1,0,170
48,70,9,0
49,70,8,0,175
50,70,9,0
51,70,8,0,175
52,70,7,0,175
53,70,6,0,175
54,70,6,0,175
55,70,8,0,175
56,70,9,0
57,70,8,0,176
58,70,7,0,176
59,70,8,0,176
60,70,9,0
61,70,4,0,176
62,70,4,0,176
63,70,6,0,176
64,70,6,0,176
65,70,9,0
66,70,8,0,168
67,70,7,0,168
68,70,6,0,168
69,70,5,0,168
70,70,4,0,168
71,70,5,0,168
72,70,7,0,168
73,70,8,0,168
74,70,9,0
75,70,1,0,171
76,70,0,1,171
77,70,2,0,171
78,70,9,0
79,70,7,0,165
80,70,6,0,165
81,70,5,0,165
82,70,6,0,165
83,70,7,0,165
84,70,8,0,165
85,70,4,0,165
86,70,5,0,165
87,70,6,0,165
88,70,7,0,165
89,70,9,0
90,70,9,0
91,70,0,1,172
92,70,1,0,172
93,70,2,0,172
94,70,9,0
95,70,6,0,172
96,70,9,0
97,70,4,0,169
98,70,3,0,169
99,70,4,0,169
0,71,6,0,177
1,71,4,0,177
2,71,3,0,177
3,71,4,0,177
4,71,5,0,177
5,71,9,0
6,71,7,0,177
7,71,8,0,177
8,71,9,0
9,71,4,0,166
10,71,9,0
11,71,8,0,182
12,71,8,0,182
13,71,9,0
14,71,1,0,173
15,71,0,1,173
16,71,1,0,173
17,71,5,0,173
18,71,6,0,173
19,71,9,0
20,71,3,0,174
21,71,2,0,174
22,71,3,0,174
23,71,4,0,174
24,71,5,0,174
25,71,7,0,174
26,71,7,0,174
27,71,8,0,174
28,71,9,0
29,71,6,0,164
30,71,5,0,164
31,71,6,0,164
32,71,8,0,164
33,71,9,0
34,71,6,0,167
35,71,5,0,167
36,71,5,0,167
37,71,7,0,167
38,71,8,0,167
39,71,5,0,167
40,71,9,0
41,71,8,0,181
42,71,9,0
43,71,9,0
44,71,8,0,181
45,71,9,0
46,71,9,0
47,71,9,0
48,71,8,0,175
49,71,7,0,175
50,71,6,0,175
51,71,5,0,175
52,71,4,0,175
53,71,4,0,175
54,71,5,0,175
55,71,9,0
56,71,8,0,176
57,71,9,0
58,71,6,0,176
59,71,5,0,176
60,71,4,0,176
61,71,2,0,176
62,71,3,0,176
63,71,4,0,176
64,71,5,0,176
65,71,7,0,176
66,71,9,0
67,71,8,0,168
68,71,7,0,168
69,71,6,0,168
70,71,7,0,168
71,71,8,0,168
72,71,8,0,168
73,71,9,0
74,71,9,0
75,71,9,0
76,71,1,0,171
77,71,9,0
78,71,8,0,184
79,71,9,0
80,71,7,0,165
81,71,6,0,165
82,71,7,0,165
83,71,8,0,165
84,71,7,0,165
85,71,5,0,165
86,71,6,0,165
87,71,7,0,165
88,71,9,0
89,71,9,0
90,71,8,0,180
91,71,9,0
92,71,2,0,172
93,71,9,0
94,71,8,0,188
95,71,9,0
96,71,8,0,188
97,71,9,0
98,71,4,0,169
99,71,5,0,169
0,72,6,0,177
1,72,5,0,177
2,72,2,0,177
3,72,3,0,177
4,72,4,0,177
5,72,8,0,177
6,72,6,0,177
7,72,7,0,177
8,72,8,0,177
9,72,9,0
10,72,8,0,182
11,72,7,0,182
12,72,7,0,182
13,72,8,0,182
14,72,9,0
15,72,1,0,173
16,72,2,0,173
17,72,3,0,173
18,72,9,0
19,72,8,0,174
20,72,2,0,174
21,72,1,1,174
22,72,2,0,174
23,72,3,0,174
24,72,4,0,174
25,72,5,0,174
26,72,6,0,174
27,72,7,0,174
28,72,8,0,174
29,72,9,0
30,72,8,0,164
31,72,7,0,164
32,72,9,0
33,72,8,0,167
34,72,7,0,167
35,72,7,0,167
36,72,6,0,167
37,72,8,0,167
38,72,9,0
39,72,9,0
40,72,8,0,181
41,72,7,0,181
42,72,9,0
43,72,8,0,181
44,72,7,0,181
45,72,9,0
46,72,8,0,181
47,72,9,0
48,72,9,0
49,72,8,0,175
50,72,7,0,175
51,72,6,0,175
52,72,3,0,175
53,72,2,0,175
54,72,9,0
55,72,8,0,176
56,72,7,0,176
57,72,6,0,176
58,72,5,0,176
59,72,3,0,176
60,72,2,0,176
61,72,1,0,176
62,72,2,0,176
63,72,3,0,176
64,72,6,0,176
65,72,7,0,176
66,72,8,0,176
67,72,9,0
68,72,8,0,168
69,72,9,0
70,72,8,0,168
71,72,9,0
72,72,9,0
73,72,9,0
74,72,9,0
75,72,8,0,184
76,72,9,0
77,72,9,0
78,72,7,0,184
79,72,8,0,184
80,72,9,0
81,72,9,0
82,72,8,0,165
83,72,9,0
84,72,8,0,165
85,72,9,0
86,72,7,0,165
87,72,8,0,165
88,72,9,0
89,72,8,0,180
90,72,7,0,180
91,72,9,0
92,72,9,0
93,72,8,0,188
94,72,7,0,188
95,72,9,0
96,72,7,0,188
97,72,8,0,188
98,72,9,0
99,72,7,0,169
0,73,5,0,177
1,73,2,0,177
2,73,1,0,177
3,73,2,0,177
4,73,3,0,177
5,73,4,0,177
6,73,5,0,177
7,73,9,0
8,73,9,0
9,73,5,0,182
10,73,4,0,182
11,73,6,0,182
12,73,6,0,182
13,73,9,0
14,73,8,0,182
15,73,9,0
16,73,3,0,173
17,73,9,0
18,73,8,0,174
19,73,7,0,174
20,73,3,0,174
21,73,2,0,174
22,73,3,0,174
23,73,4,0,174
24,73,6,0,174
25,73,8,0,174
26,73,7,0,174
27,73,8,0,174
28,73,9,0
29,73,9,0
30,73,9,0
31,73,8,0,164
32,73,9,0
33,73,9,0
34,73,9,0
35,73,8,0,167
36,73,7,0,167
37,73,8,0,167
38,73,9,0
39,73,8,0,181
40,73,7,0,181
41,73,6,0,181
42,73,4,0,181
43,73,9,0
44,73,6,0,181
45,73,8,0,181
46,73,7,0,181
47,73,8,0,181
48,73,9,0
49,73,9,0
50,73,8,0,175
51,73,3,0,175
52,73,2,0,175
53,73,1,0,175
54,73,0,1,175
55,73,9,0
56,73,9,0
57,73,7,0,176
58,73,5,0,176
59,73,3,0,176
60,73,2,0,176
61,73,0,1,176
62,73,1,0,176
63,73,2,0,176
64,73,5,0,176
65,73,6,0,176
66,73,9,0
67,73,9,0
68,73,9,0
69,73,4,0,178
70,73,9,0
71,73,9,0
72,73,9,0
73,73,9,0
74,73,8,0,184
75,73,7,0,184
76,73,9,0
77,73,8,0,184
78,73,6,0,184
79,73,7,0,184
80,73,8,0,184
81,73,9,0
82,73,9,0
83,73,9,0
84,73,9,0
85,73,9,0
86,73,8,0,165
87,73,9,0
88,73,4,0,180
89,73,5,0,180
90,73,6,0,180
91,73,7,0,180
92,73,8,0,180
93,73,9,0
94,73,6,0,188
95,73,5,0,188
96,73,6,0,188
97,73,7,0,188
98,73,9,0
99,73,8,0,169
0,74,4,0,177
1,74,1,0,177
