x,y,type,count,orth_count,diag_count
405,162,Orthogonal,2,2,0
406,162,Orthogonal,3,3,0
407,162,Orthogonal,2,2,0
408,162,Orthogonal,2,2,0
409,162,Orthogonal,2,2,0
410,162,Orthogonal,2,2,0
411,162,Orthogonal,2,2,0
412,162,Orthogonal,2,2,0
413,162,Orthogonal,2,2,0
414,162,Orthogonal,2,2,0
415,162,Orthogonal,2,2,0
416,162,Both,3,2,1
417,162,Orthogonal,2,2,0
418,162,Orthogonal,2,2,0
419,162,Orthogonal,2,2,0
420,162,Orthogonal,2,2,0
421,162,Orthogonal,2,2,0
422,162,Orthogonal,2,2,0
423,162,Orthogonal,2,2,0
424,162,Orthogonal,2,2,0
425,162,Orthogonal,3,3,0
426,162,Orthogonal,2,2,0
427,162,Orthogonal,2,2,0
428,162,Orthogonal,2,2,0
429,162,Orthogonal,2,2,0
430,162,Orthogonal,2,2,0
431,162,Orthogonal,2,2,0
432,162,Orthogonal,2,2,0
433,162,Orthogonal,2,2,0
434,162,Orthogonal,2,2,0
435,162,Orthogonal,2,2,0
436,162,Orthogonal,2,2,0
437,162,Orthogonal,2,2,0
438,162,Orthogonal,2,2,0
439,162,Orthogonal,2,2,0
440,162,Orthogonal,2,2,0
441,162,Orthogonal,2,2,0
442,162,Orthogonal,2,2,0
443,162,Orthogonal,2,2,0
444,162,Orthogonal,2,2,0
445,162,Orthogonal,2,2,0
446,162,Orthogonal,2,2,0
447,162,Orthogonal,2,2,0
448,162,Orthogonal,2,2,0
449,162,Orthogonal,3,3,0
450,162,Both,3,2,1
451,162,Orthogonal,2,2,0
452,162,Orthogonal,3,3,0
453,162,Orthogonal,2,2,0
454,162,Orthogonal,2,2,0
455,162,Orthogonal,2,2,0
456,162,Orthogonal,3,3,0
457,162,Orthogonal,2,2,0
458,162,Orthogonal,3,3,0
459,162,Orthogonal,3,3,0
460,162,Orthogonal,3,3,0
461,162,Orthogonal,3,3,0
462,162,Orthogonal,3,3,0
463,162,Orthogonal,3,3,0
464,162,Orthogonal,3,3,0
465,162,Orthogonal,3,3,0
466,162,Orthogonal,3,3,0
467,162,Orthogonal,3,3,0
468,162,Orthogonal,3,3,0
469,162,Orthogonal,3,3,0
470,162,Orthogonal,3,3,0
471,162,Orthogonal,3,3,0
472,162,Orthogonal,3,3,0
473,162,Both,4,3,1
474,162,Orthogonal,3,3,0
475,162,Orthogonal,3,3,0
476,162,Orthogonal,3,3,0
477,162,Orthogonal,3,3,0
478,162,Orthogonal,3,3,0
479,162,Orthogonal,3,3,0
480,162,Orthogonal,3,3,0
481,162,Both,4,3,1
482,162,Orthogonal,4,4,0
483,162,Orthogonal,3,3,0
484,162,Orthogonal,3,3,0
485,162,Orthogonal,3,3,0
486,162,Orthogonal,3,3,0
487,162,Orthogonal,3,3,0
488,162,Orthogonal,3,3,0
489,162,Orthogonal,3,3,0
490,162,Orthogonal,3,3,0
491,162,Orthogonal,3,3,0
492,162,Orthogonal,3,3,0
493,162,Orthogonal,3,3,0
494,162,Orthogonal,3,3,0
495,162,Orthogonal,3,3,0
496,162,Both,4,3,1
497,162,Orthogonal,3,3,0
498,162,Orthogonal,3,3,0
499,162,Both,4,3,1
500,162,Orthogonal,3,3,0
501,162,Orthogonal,3,3,0
502,162,Orthogonal,3,3,0
503,162,Orthogonal,3,3,0
504,162,Orthogonal,3,3,0
505,162,Orthogonal,3,3,0
506,162,Orthogonal,3,3,0
507,162,Orthogonal,3,3,0
508,162,Orthogonal,3,3,0
509,162,Orthogonal,3,3,0
510,162,Orthogonal,3,3,0
511,162,Orthogonal,3,3,0
512,162,Orthogonal,3,3,0
513,162,Orthogonal,4,4,0
514,162,Orthogonal,3,3,0
515,162,Orthogonal,3,3,0
516,162,Orthogonal,3,3,0
517,162,Orthogonal,3,3,0
518,162,Orthogonal,3,3,0
519,162,Orthogonal,3,3,0
520,162,Orthogonal,3,3,0
521,162,Orthogonal,3,3,0
522,162,Orthogonal,3,3,0
523,162,Orthogonal,3,3,0
524,162,Orthogonal,3,3,0
525,162,Orthogonal,3,3,0
526,162,Orthogonal,3,3,0
527,162,Orthogonal,3,3,0
528,162,Orthogonal,3,3,0
529,162,Orthogonal,3,3,0
530,162,Orthogonal,4,4,0
531,162,Orthogonal,3,3,0
532,162,Orthogonal,3,3,0
533,162,Orthogonal,3,3,0
534,162,Orthogonal,4,4,0
535,162,Orthogonal,3,3,0
536,162,Orthogonal,3,3,0
537,162,Orthogonal,3,3,0
538,162,Orthogonal,3,3,0
539,162,Orthogonal,3,3,0
540,162,Orthogonal,3,3,0
541,162,Orthogonal,3,3,0
542,162,Orthogonal,3,3,0
543,162,Orthogonal,3,3,0
544,162,Orthogonal,3,3,0
545,162,Orthogonal,3,3,0
546,162,Orthogonal,3,3,0
547,162,Orthogonal,3,3,0
548,162,Orthogonal,4,4,0
549,162,Orthogonal,3,3,0
550,162,Orthogonal,3,3,0
551,162,Orthogonal,3,3,0
552,162,Orthogonal,3,3,0
553,162,Orthogonal,3,3,0
554,162,Orthogonal,3,3,0
555,162,Both,4,3,1
556,162,Orthogonal,3,3,0
557,162,Orthogonal,3,3,0
558,162,Orthogonal,3,3,0
559,162,Orthogonal,3,3,0
560,162,Orthogonal,4,4,0
561,162,Orthogonal,3,3,0
562,162,Orthogonal,3,3,0
563,162,Orthogonal,3,3,0
564,162,Orthogonal,3,3,0
565,162,Orthogonal,3,3,0
566,162,Orthogonal,3,3,0
567,162,Orthogonal,3,3,0
568,162,Orthogonal,3,3,0
569,162,Both,4,3,1
570,162,Orthogonal,3,3,0
571,162,Orthogonal,3,3,0
572,162,Orthogonal,3,3,0
573,162,Orthogonal,3,3,0
574,162,Orthogonal,3,3,0
575,162,Orthogonal,3,3,0
576,162,Orthogonal,3,3,0
577,162,Orthogonal,3,3,0
578,162,Orthogonal,3,3,0
579,162,Orthogonal,3,3,0
580,162,Orthogonal,3,3,0
581,162,Orthogonal,3,3,0
582,162,Orthogonal,3,3,0
583,162,Orthogonal,3,3,0
584,162,Orthogonal,3,3,0
585,162,Orthogonal,3,3,0
586,162,Orthogonal,3,3,0
587,162,Orthogonal,3,3,0
588,162,Orthogonal,3,3,0
589,162,Orthogonal,3,3,0
590,162,Orthogonal,3,3,0
591,162,Orthogonal,3,3,0
592,162,Orthogonal,3,3,0
593,162,Orthogonal,3,3,0
594,162,Orthogonal,3,3,0
595,162,Orthogonal,3,3,0
596,162,Orthogonal,3,3,0
597,162,Orthogonal,3,3,0
598,162,Orthogonal,3,3,0
599,162,Orthogonal,4,4,0
600,162,Orthogonal,3,3,0
601,162,Orthogonal,3,3,0
602,162,Orthogonal,3,3,0
603,162,Orthogonal,3,3,0
604,162,Orthogonal,3,3,0
605,162,Orthogonal,3,3,0
606,162,Orthogonal,3,3,0
607,162,Orthogonal,3,3,0
608,162,Orthogonal,3,3,0
609,162,Both,4,3,1
610,162,Orthogonal,3,3,0
611,162,Orthogonal,3,3,0
612,162,Orthogonal,3,3,0
613,162,Orthogonal,4,4,0
614,162,Orthogonal,3,3,0
615,162,Orthogonal,4,4,0
616,162,Orthogonal,3,3,0
617,162,Orthogonal,3,3,0
618,162,Orthogonal,3,3,0
619,162,Orthogonal,3,3,0
620,162,Orthogonal,3,3,0
621,162,Orthogonal,3,3,0
622,162,Orthogonal,3,3,0
623,162,Orthogonal,3,3,0
624,162,Orthogonal,3,3,0
625,162,Orthogonal,3,3,0
626,162,Orthogonal,3,3,0
627,162,Orthogonal,3,3,0
628,162,Orthogonal,3,3,0
629,162,Orthogonal,3,3,0
630,162,Orthogonal,3,3,0
631,162,Orthogonal,3,3,0
632,162,Orthogonal,3,3,0
633,162,Orthogonal,3,3,0
634,162,Orthogonal,3,3,0
635,162,Orthogonal,3,3,0
636,162,Orthogonal,3,3,0
637,162,Orthogonal,3,3,0
638,162,Orthogonal,3,3,0
639,162,Orthogonal,3,3,0
640,162,Orthogonal,3,3,0
641,162,Orthogonal,3,3,0
642,162,Orthogonal,3,3,0
643,162,Orthogonal,3,3,0
644,162,Orthogonal,3,3,0
645,162,Orthogonal,3,3,0
646,162,Orthogonal,3,3,0
647,162,Orthogonal,3,3,0
648,162,Orthogonal,3,3,0
649,162,Orthogonal,3,3,0
650,162,Orthogonal,3,3,0
651,162,Orthogonal,3,3,0
652,162,Orthogonal,3,3,0
653,162,Orthogonal,3,3,0
654,162,Orthogonal,3,3,0
655,162,Orthogonal,3,3,0
656,162,Orthogonal,3,3,0
657,162,Orthogonal,3,3,0
658,162,Orthogonal,3,3,0
659,162,Both,4,3,1
660,162,Orthogonal,3,3,0
661,162,Orthogonal,3,3,0
662,162,Orthogonal,3,3,0
663,162,Orthogonal,3,3,0
664,162,Orthogonal,3,3,0
665,162,Orthogonal,4,4,0
666,162,Orthogonal,3,3,0
667,162,Orthogonal,3,3,0
668,162,Orthogonal,3,3,0
669,162,Orthogonal,3,3,0
670,162,Orthogonal,3,3,0
671,162,Orthogonal,3,3,0
672,162,Orthogonal,3,3,0
673,162,Orthogonal,4,4,0
674,162,Orthogonal,3,3,0
675,162,Orthogonal,3,3,0
676,162,Orthogonal,3,3,0
677,162,Orthogonal,3,3,0
678,162,Orthogonal,3,3,0
679,162,Orthogonal,3,3,0
680,162,Orthogonal,3,3,0
681,162,Orthogonal,3,3,0
682,162,Orthogonal,3,3,0
683,162,Orthogonal,3,3,0
684,162,Orthogonal,3,3,0
685,162,Both,4,3,1
686,162,Orthogonal,4,4,0
687,162,Orthogonal,3,3,0
688,162,Orthogonal,3,3,0
689,162,Orthogonal,3,3,0
690,162,Orthogonal,3,3,0
691,162,Orthogonal,3,3,0
692,162,Orthogonal,3,3,0
693,162,Orthogonal,3,3,0
694,162,Both,4,3,1
695,162,Orthogonal,3,3,0
696,162,Orthogonal,3,3,0
697,162,Orthogonal,3,3,0
698,162,Orthogonal,3,3,0
699,162,Orthogonal,3,3,0
700,162,Orthogonal,3,3,0
701,162,Orthogonal,3,3,0
702,162,Orthogonal,3,3,0
703,162,Orthogonal,3,3,0
704,162,Orthogonal,3,3,0
705,162,Orthogonal,3,3,0
706,162,Orthogonal,3,3,0
707,162,Orthogonal,3,3,0
708,162,Orthogonal,3,3,0
709,162,Orthogonal,3,3,0
710,162,Orthogonal,3,3,0
711,162,Orthogonal,3,3,0
712,162,Both,4,3,1
713,162,Orthogonal,3,3,0
714,162,Orthogonal,3,3,0
715,162,Orthogonal,3,3,0
716,162,Orthogonal,3,3,0
717,162,Orthogonal,3,3,0
718,162,Orthogonal,3,3,0
719,162,Orthogonal,3,3,0
720,162,Orthogonal,3,3,0
721,162,Orthogonal,3,3,0
722,162,Orthogonal,3,3,0
723,162,Orthogonal,2,2,0
724,162,Orthogonal,2,2,0
725,162,Orthogonal,2,2,0
726,162,Orthogonal,2,2,0
727,162,Orthogonal,2,2,0
728,162,Orthogonal,2,2,0
729,162,Orthogonal,2,2,0
730,162,Orthogonal,2,2,0
731,162,Orthogonal,2,2,0
732,162,Orthogonal,2,2,0
733,162,Orthogonal,2,2,0
734,162,Orthogonal,2,2,0
735,162,Orthogonal,2,2,0
736,162,Orthogonal,2,2,0
737,162,Orthogonal,2,2,0
738,162,Orthogonal,2,2,0
739,162,Orthogonal,2,2,0
740,162,Orthogonal,2,2,0
741,162,Orthogonal,2,2,0
742,162,Orthogonal,2,2,0
743,162,Both,4,3,1
744,162,Orthogonal,2,2,0
745,162,Orthogonal,2,2,0
746,162,Orthogonal,2,2,0
747,162,Both,3,2,1
748,162,Orthogonal,2,2,0
749,162,Orthogonal,2,2,0
750,162,Orthogonal,2,2,0
751,162,Orthogonal,2,2,0
752,162,Orthogonal,2,2,0
753,162,Orthogonal,2,2,0
775,162,Combination,2,1,1
788,162,Orthogonal,2,2,0
792,162,Combination,2,1,1
793,162,Combination,2,1,1
797,162,Both,4,3,1
803,162,Combination,2,1,1
804,162,Orthogonal,2,2,0
811,162,Combination,2,1,1
814,162,Both,3,2,1
821,162,Orthogonal,2,2,0
833,162,Orthogonal,2,2,0
835,162,Combination,2,1,1
839,162,Combination,2,1,1
855,162,Combination,2,1,1
856,162,Combination,2,1,1
857,162,Combination,2,1,1
858,162,Orthogonal,2,2,0
861,162,Orthogonal,2,2,0
867,162,Combination,2,1,1
888,162,Combination,2,1,1
914,162,Combination,2,1,1
937,162,Orthogonal,2,2,0
137,163,Diagonal,2,0,2
375,163,Combination,2,1,1
482,163,Combination,2,1,1
797,163,Orthogonal,2,2,0
452,164,Combination,2,1,1
797,164,Orthogonal,2,2,0
833,164,Combination,2,1,1
797,165,Orthogonal,2,2,0
743,166,Combination,2,1,1
788,166,Combination,2,1,1
797,166,Orthogonal,2,2,0
77,167,Orthogonal,2,2,0
111,167,Combination,2,1,1
117,167,Combination,2,1,1
560,167,Combination,2,1,1
788,167,Combination,2,1,1
797,167,Orthogonal,2,2,0
182,168,Combination,2,1,1
355,168,Orthogonal,2,2,0
456,168,Combination,2,1,1
665,168,Combination,2,1,1
797,168,Both,3,2,1
833,168,Combination,2,1,1
861,168,Combination,2,1,1
131,169,Diagonal,2,0,2
355,169,Orthogonal,2,2,0
562,169,Diagonal,2,0,2
797,169,Orthogonal,2,2,0
804,169,Combination,2,1,1
264,170,Combination,2,1,1
311,170,Combination,2,1,1
355,170,Orthogonal,2,2,0
686,170,Combination,2,1,1
797,170,Orthogonal,2,2,0
121,171,Combination,2,1,1
311,171,Combination,2,1,1
355,171,Orthogonal,2,2,0
425,171,Combination,2,1,1
560,171,Combination,2,1,1
788,171,Combination,2,1,1
797,171,Orthogonal,2,2,0
858,171,Combination,2,1,1
141,172,Diagonal,2,0,2
182,172,Combination,2,1,1
355,172,Orthogonal,3,3,0
375,172,Orthogonal,2,2,0
384,172,Combination,2,1,1
404,172,Combination,2,1,1
406,172,Orthogonal,2,2,0
425,172,Orthogonal,2,2,0
426,172,Combination,2,1,1
449,172,Orthogonal,2,2,0
452,172,Orthogonal,2,2,0
456,172,Orthogonal,2,2,0
460,172,Combination,2,1,1
463,172,Combination,2,1,1
482,172,Orthogonal,2,2,0
491,172,Combination,2,1,1
506,172,Combination,2,1,1
509,172,Combination,2,1,1
513,172,Orthogonal,2,2,0
530,172,Orthogonal,2,2,0
534,172,Orthogonal,2,2,0
548,172,Orthogonal,2,2,0
559,172,Combination,2,1,1
560,172,Orthogonal,2,2,0
565,172,Combination,2,1,1
599,172,Both,3,2,1
613,172,Orthogonal,2,2,0
615,172,Orthogonal,2,2,0
665,172,Orthogonal,2,2,0
669,172,Combination,2,1,1
673,172,Orthogonal,2,2,0
675,172,Combination,2,1,1
684,172,Combination,2,1,1
686,172,Orthogonal,2,2,0
702,172,Combination,2,1,1
733,172,Combination,2,1,1
737,172,Combination,2,1,1
743,172,Orthogonal,2,2,0
765,172,Combination,2,1,1
782,172,Combination,2,1,1
783,172,Combination,2,1,1
787,172,Combination,2,1,1
788,172,Orthogonal,2,2,0
797,172,Orthogonal,2,2,0
804,172,Combination,2,1,1
142,173,Diagonal,2,0,2
182,173,Combination,2,1,1
355,173,Orthogonal,2,2,0
797,173,Orthogonal,2,2,0
124,174,Combination,2,1,1
143,174,Diagonal,2,0,2
355,174,Orthogonal,2,2,0
406,174,Combination,2,1,1
673,174,Combination,2,1,1
797,174,Orthogonal,2,2,0
979,174,Combination,2,1,1
125,175,Diagonal,2,0,2
144,175,Diagonal,2,0,2
355,175,Orthogonal,2,2,0
672,175,Diagonal,2,0,2
797,175,Orthogonal,2,2,0
124,176,Combination,2,1,1
145,176,Diagonal,2,0,2
182,176,Combination,2,1,1
355,176,Orthogonal,2,2,0
513,176,Combination,2,1,1
673,176,Combination,2,1,1
797,176,Both,3,2,1
821,176,Combination,2,1,1
121,177,Combination,2,1,1
146,177,Diagonal,2,0,2
355,177,Orthogonal,2,2,0
788,177,Combination,2,1,1
797,177,Orthogonal,2,2,0
122,178,Diagonal,2,0,2
147,178,Diagonal,2,0,2
355,178,Orthogonal,2,2,0
797,178,Orthogonal,2,2,0
121,179,Combination,2,1,1
148,179,Diagonal,2,0,2
355,179,Orthogonal,2,2,0
513,179,Combination,2,1,1
797,179,Both,3,2,1
124,180,Combination,2,1,1
149,180,Diagonal,2,0,2
182,180,Combination,2,1,1
355,180,Orthogonal,2,2,0
797,180,Orthogonal,2,2,0
821,180,Combination,2,1,1
150,181,Diagonal,2,0,2
182,181,Combination,2,1,1
355,181,Orthogonal,2,2,0
151,182,Diagonal,2,0,2
355,182,Orthogonal,2,2,0
665,182,Combination,2,1,1
152,183,Diagonal,2,0,2
182,183,Combination,2,1,1
355,183,Orthogonal,2,2,0
548,183,Combination,2,1,1
673,183,Combination,2,1,1
814,183,Combination,2,1,1
153,184,Diagonal,2,0,2
182,184,Combination,2,1,1
355,184,Orthogonal,2,2,0
833,184,Combination,2,1,1
892,184,Combination,2,1,1
154,185,Diagonal,2,0,2
355,185,Orthogonal,2,2,0
788,185,Combination,2,1,1
833,185,Combination,2,1,1
155,186,Diagonal,2,0,2
355,186,Orthogonal,2,2,0
560,186,Combination,2,1,1
833,186,Combination,2,1,1
156,187,Diagonal,2,0,2
281,187,Combination,2,1,1
355,187,Orthogonal,2,2,0
768,187,Combination,2,1,1
814,187,Combination,2,1,1
966,187,Diagonal,2,0,2
157,188,Diagonal,2,0,2
355,188,Orthogonal,2,2,0
686,188,Combination,2,1,1
788,188,Combination,2,1,1
965,188,Diagonal,2,0,2
158,189,Diagonal,2,0,2
355,189,Orthogonal,2,2,0
582,189,Diagonal,2,0,2
686,189,Combination,2,1,1
861,189,Combination,2,1,1
964,189,Diagonal,2,0,2
159,190,Diagonal,2,0,2
355,190,Orthogonal,2,2,0
963,190,Diagonal,2,0,2
160,191,Diagonal,2,0,2
205,191,Combination,2,1,1
355,191,Orthogonal,2,2,0
665,191,Combination,2,1,1
768,191,Combination,2,1,1
937,191,Combination,2,1,1
962,191,Diagonal,2,0,2
161,192,Diagonal,2,0,2
355,192,Orthogonal,2,2,0
858,192,Combination,2,1,1
961,192,Diagonal,2,0,2
162,193,Diagonal,2,0,2
264,193,Combination,2,1,1
355,193,Orthogonal,2,2,0
425,193,Combination,2,1,1
530,193,Combination,2,1,1
804,193,Combination,2,1,1
960,193,Diagonal,2,0,2
163,194,Diagonal,2,0,2
288,194,Combination,2,1,1
355,194,Orthogonal,2,2,0
406,194,Combination,2,1,1
513,194,Combination,2,1,1
743,194,Combination,2,1,1
959,194,Diagonal,2,0,2
164,195,Diagonal,2,0,2
205,195,Combination,2,1,1
355,195,Orthogonal,2,2,0
449,195,Combination,2,1,1
958,195,Diagonal,2,0,2
165,196,Diagonal,2,0,2
194,196,Combination,2,1,1
195,196,Combination,2,1,1
197,196,Combination,2,1,1
198,196,Combination,2,1,1
202,196,Combination,2,1,1
205,196,Both,3,2,1
206,196,Combination,2,1,1
210,196,Combination,2,1,1
228,196,Orthogonal,2,2,0
238,196,Orthogonal,2,2,0
243,196,Combination,2,1,1
249,196,Combination,2,1,1
252,196,Combination,2,1,1
253,196,Combination,2,1,1
264,196,Orthogonal,2,2,0
267,196,Combination,2,1,1
281,196,Orthogonal,2,2,0
288,196,Orthogonal,2,2,0
290,196,Both,3,2,1
311,196,Orthogonal,2,2,0
336,196,Combination,2,1,1
337,196,Both,3,2,1
346,196,Orthogonal,2,2,0
355,196,Orthogonal,3,3,0
375,196,Orthogonal,2,2,0
406,196,Orthogonal,2,2,0
408,196,Combination,2,1,1
425,196,Orthogonal,2,2,0
428,196,Combination,2,1,1
530,196,Combination,2,1,1
821,196,Combination,2,1,1
833,196,Combination,2,1,1
957,196,Diagonal,2,0,2
166,197,Diagonal,2,0,2
337,197,Combination,2,1,1
355,197,Orthogonal,2,2,0
534,197,Combination,3,1,2
768,197,Combination,2,1,1
804,197,Combination,2,1,1
821,197,Combination,2,1,1
956,197,Diagonal,2,0,2
167,198,Diagonal,2,0,2
182,198,Combination,2,1,1
355,198,Orthogonal,2,2,0
452,198,Combination,2,1,1
548,198,Combination,2,1,1
821,198,Combination,2,1,1
955,198,Diagonal,2,0,2
168,199,Diagonal,2,0,2
205,199,Combination,2,1,1
355,199,Orthogonal,2,2,0
954,199,Diagonal,2,0,2
169,200,Diagonal,2,0,2
355,200,Orthogonal,2,2,0
534,200,Combination,2,1,1
788,200,Combination,2,1,1
797,200,Combination,2,1,1
953,200,Diagonal,2,0,2
72,201,Combination,2,1,1
75,201,Combination,2,1,1
77,201,Orthogonal,2,2,0
99,201,Combination,2,1,1
121,201,Orthogonal,2,2,0
124,201,Orthogonal,2,2,0
145,201,Combination,2,1,1
151,201,Combination,2,1,1
163,201,Combination,2,1,1
170,201,Combination,3,1,2
175,201,Combination,2,1,1
182,201,Both,3,2,1
185,201,Combination,2,1,1
199,201,Combination,2,1,1
200,201,Combination,2,1,1
202,201,Combination,2,1,1
203,201,Combination,2,1,1
205,201,Orthogonal,2,2,0
207,201,Combination,2,1,1
210,201,Combination,2,1,1
211,201,Combination,2,1,1
215,201,Combination,2,1,1
228,201,Orthogonal,2,2,0
238,201,Orthogonal,2,2,0
248,201,Combination,2,1,1
254,201,Combination,2,1,1
257,201,Combination,2,1,1
258,201,Combination,2,1,1
264,201,Orthogonal,2,2,0
272,201,Combination,2,1,1
281,201,Orthogonal,2,2,0
288,201,Orthogonal,2,2,0
290,201,Orthogonal,2,2,0
295,201,Combination,2,1,1
311,201,Orthogonal,2,2,0
337,201,Orthogonal,2,2,0
341,201,Combination,2,1,1
342,201,Combination,2,1,1
346,201,Orthogonal,2,2,0
355,201,Orthogonal,3,3,0
375,201,Orthogonal,2,2,0
406,201,Orthogonal,2,2,0
413,201,Combination,2,1,1
425,201,Orthogonal,2,2,0
433,201,Combination,2,1,1
449,201,Orthogonal,2,2,0
452,201,Orthogonal,2,2,0
455,201,Combination,2,1,1
456,201,Orthogonal,2,2,0
482,201,Orthogonal,2,2,0
513,201,Orthogonal,2,2,0
520,201,Combination,2,1,1
530,201,Both,3,2,1
534,201,Orthogonal,2,2,0
535,201,Combination,2,1,1
538,201,Combination,2,1,1
545,201,Combination,2,1,1
548,201,Orthogonal,2,2,0
560,201,Orthogonal,2,2,0
570,201,Combination,2,1,1
594,201,Combination,2,1,1
599,201,Orthogonal,2,2,0
610,201,Orthogonal,2,2,0
611,201,Orthogonal,2,2,0
612,201,Orthogonal,2,2,0
613,201,Orthogonal,3,3,0
614,201,Orthogonal,2,2,0
615,201,Orthogonal,3,3,0
616,201,Orthogonal,2,2,0
617,201,Orthogonal,2,2,0
618,201,Orthogonal,2,2,0
619,201,Orthogonal,2,2,0
620,201,Orthogonal,2,2,0
621,201,Orthogonal,2,2,0
622,201,Orthogonal,2,2,0
623,201,Orthogonal,2,2,0
624,201,Orthogonal,2,2,0
625,201,Orthogonal,2,2,0
626,201,Orthogonal,2,2,0
627,201,Orthogonal,2,2,0
628,201,Orthogonal,2,2,0
629,201,Orthogonal,2,2,0
630,201,Orthogonal,2,2,0
631,201,Orthogonal,2,2,0
632,201,Orthogonal,2,2,0
633,201,Orthogonal,2,2,0
634,201,Orthogonal,2,2,0
635,201,Orthogonal,2,2,0
636,201,Orthogonal,2,2,0
637,201,Orthogonal,2,2,0
638,201,Orthogonal,2,2,0
639,201,Orthogonal,2,2,0
640,201,Orthogonal,2,2,0
641,201,Orthogonal,2,2,0
642,201,Orthogonal,2,2,0
643,201,Orthogonal,2,2,0
644,201,Orthogonal,2,2,0
645,201,Orthogonal,2,2,0
646,201,Both,3,2,1
647,201,Orthogonal,2,2,0
648,201,Orthogonal,2,2,0
649,201,Orthogonal,2,2,0
650,201,Orthogonal,2,2,0
651,201,Orthogonal,2,2,0
652,201,Orthogonal,2,2,0
653,201,Orthogonal,2,2,0
654,201,Orthogonal,2,2,0
655,201,Both,3,2,1
656,201,Orthogonal,2,2,0
657,201,Orthogonal,2,2,0
658,201,Orthogonal,2,2,0
659,201,Orthogonal,2,2,0
660,201,Orthogonal,2,2,0
661,201,Orthogonal,2,2,0
662,201,Orthogonal,2,2,0
663,201,Orthogonal,2,2,0
664,201,Orthogonal,2,2,0
665,201,Orthogonal,3,3,0
666,201,Orthogonal,2,2,0
667,201,Orthogonal,2,2,0
668,201,Orthogonal,2,2,0
669,201,Orthogonal,2,2,0
670,201,Orthogonal,2,2,0
671,201,Orthogonal,2,2,0
672,201,Orthogonal,2,2,0
673,201,Both,4,3,1
674,201,Orthogonal,2,2,0
675,201,Orthogonal,2,2,0
676,201,Orthogonal,2,2,0
677,201,Orthogonal,2,2,0
678,201,Orthogonal,2,2,0
679,201,Orthogonal,2,2,0
680,201,Orthogonal,2,2,0
681,201,Orthogonal,2,2,0
682,201,Orthogonal,2,2,0
683,201,Orthogonal,2,2,0
684,201,Orthogonal,2,2,0
685,201,Orthogonal,2,2,0
686,201,Orthogonal,3,3,0
687,201,Orthogonal,2,2,0
688,201,Orthogonal,2,2,0
689,201,Orthogonal,2,2,0
690,201,Orthogonal,2,2,0
691,201,Orthogonal,2,2,0
692,201,Orthogonal,2,2,0
693,201,Orthogonal,2,2,0
694,201,Orthogonal,2,2,0
695,201,Orthogonal,2,2,0
696,201,Orthogonal,2,2,0
697,201,Orthogonal,2,2,0
698,201,Combination,2,1,1
704,201,Combination,2,1,1
708,201,Combination,2,1,1
736,201,Combination,2,1,1
743,201,Orthogonal,2,2,0
754,201,Diagonal,2,0,2
952,201,Diagonal,2,0,2
171,202,Diagonal,2,0,2
355,202,Orthogonal,2,2,0
456,202,Combination,2,1,1
753,202,Diagonal,2,0,2
951,202,Diagonal,2,0,2
77,203,Combination,2,1,1
172,203,Diagonal,2,0,2
205,203,Combination,2,1,1
355,203,Orthogonal,2,2,0
752,203,Diagonal,2,0,2
814,203,Combination,2,1,1
950,203,Diagonal,2,0,2
173,204,Diagonal,2,0,2
205,204,Combination,2,1,1
355,204,Orthogonal,2,2,0
701,204,Diagonal,2,0,2
751,204,Diagonal,2,0,2
797,204,Combination,2,1,1
814,204,Combination,2,1,1
821,204,Combination,2,1,1
892,204,Combination,2,1,1
949,204,Diagonal,2,0,2
174,205,Diagonal,2,0,2
346,205,Combination,2,1,1
355,205,Orthogonal,2,2,0
750,205,Diagonal,2,0,2
768,205,Combination,2,1,1
814,205,Combination,2,1,1
948,205,Diagonal,2,0,2
77,206,Combination,2,1,1
175,206,Diagonal,2,0,2
205,206,Combination,2,1,1
346,206,Combination,2,1,1
355,206,Orthogonal,2,2,0
525,206,Diagonal,2,0,2
540,206,Diagonal,2,0,2
599,206,Combination,2,1,1
703,206,Diagonal,2,0,2
749,206,Diagonal,2,0,2
947,206,Diagonal,2,0,2
176,207,Diagonal,2,0,2
205,207,Combination,2,1,1
264,207,Combination,2,1,1
355,207,Orthogonal,2,2,0
748,207,Diagonal,2,0,2
946,207,Diagonal,2,0,2
177,208,Diagonal,2,0,2
182,208,Combination,2,1,1
264,208,Combination,2,1,1
355,208,Orthogonal,2,2,0
747,208,Diagonal,2,0,2
768,208,Combination,2,1,1
821,208,Combination,2,1,1
833,208,Combination,2,1,1
892,208,Combination,2,1,1
945,208,Diagonal,2,0,2
153,209,Combination,2,1,1
159,209,Combination,2,1,1
171,209,Combination,2,1,1
178,209,Combination,3,1,2
182,209,Orthogonal,2,2,0
183,209,Combination,2,1,1
190,209,Combination,2,1,1
193,209,Combination,2,1,1
205,209,Orthogonal,2,2,0
207,209,Combination,2,1,1
208,209,Combination,2,1,1
210,209,Combination,2,1,1
211,209,Combination,2,1,1
215,209,Combination,2,1,1
218,209,Combination,2,1,1
219,209,Combination,2,1,1
223,209,Combination,2,1,1
228,209,Orthogonal,2,2,0
238,209,Orthogonal,2,2,0
256,209,Combination,2,1,1
262,209,Combination,2,1,1
264,209,Orthogonal,2,2,0
265,209,Combination,2,1,1
266,209,Combination,2,1,1
